Agent ID,Agent Name,Agent Type,taxonomy ID,taxonomy level,Lineage,Agent properties,HAMAP,Viralzone,Viralzone Link,GOLD
426,Pseudomonas aeruginosa CT3,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/426""> CT3</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            PSEAI
		    ",,,
427,Pseudomonas aeruginosa CT4,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/427""> CT4</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            PSEAI
		    ",,,
428,Pseudomonas aeruginosa CT5,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/428""> CT5</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            PSEAI
		    ",,,
433,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/433""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
429,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/429""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
430,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/430""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
431,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/431""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
432,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/432""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
434,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/434""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
435,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/435""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
436,Pseudomonas aeruginosa N/S,Bacterium,287,1,"[<a href=""/agents/420""> Pseudomonas</a>, <a href=""/agents/421""> aeruginosa</a>, <a href=""/agents/436""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/4"">Coccobacillus</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/6"">Unipolar</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/7"">Aerobic</a> </p>]","
            -
		    ",,,
437,Reovirus,Virus,10891,0,"[<a href=""/agents/437""> Reovirus</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
456,Respirovirus,Virus,186938,0,"[<a href=""/agents/456""> Respirovirus</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ", Respirovirus,http://viralzone.expasy.org/all_by_species/87.html,
400,Respirovirus Parainfluenza Virus Type 1 (human),Virus,12730,0,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/400""> Parainfluenza Virus Type 1 (human)</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=76391"" target=""_new"">76391</a></p>]"
401,Respirovirus Parainfluenza Virus Type 1 (human) c35,Virus,31605,0,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/400""> Parainfluenza Virus Type 1 (human)</a>, <a href=""/agents/401""> c35</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            PI1HB
		    ",,,
402,Respirovirus Parainfluenza Virus Type 3 (human),Virus,11216,0,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/402""> Parainfluenza Virus Type 3 (human)</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=76392"" target=""_new"">76392</a></p>]"
403,Respirovirus Parainfluenza Virus Type 3 (human) c243,Virus,11216,1,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/402""> Parainfluenza Virus Type 3 (human)</a>, <a href=""/agents/403""> c243</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
455,Respirovirus Sendai virus,Virus,11191,0,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/455""> Sendai virus</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=84658"" target=""_new"">84658</a></p>]"
457,Respirovirus Sendai virus Enders,Virus,11191,0,"[<a href=""/agents/456""> Respirovirus</a>, <a href=""/agents/455""> Sendai virus</a>, <a href=""/agents/457""> Enders</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=84658"" target=""_new"">84658</a></p>]"
438,Ricin toxin,Toxin,,0,"[<a href=""/agents/438""> Ricin toxin</a>]",,"
            -
		    ",,,
439,Rotavirus,Virus,10912,0,"[<a href=""/agents/439""> Rotavirus</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ", Rotavirus,http://viralzone.expasy.org/all_by_species/107.html,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=76394"" target=""_new"">76394</a></p>]"
559,Rotavirus Bovine rotavirus A,Virus,35333,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/559""> Bovine rotavirus A</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
440,Rotavirus Bovine rotavirus A NCDV/G6,Virus,36439,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/559""> Bovine rotavirus A</a>, <a href=""/agents/440""> NCDV/G6</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
442,Rotavirus Bovine rotavirus A UK/G6,Virus,10934,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/559""> Bovine rotavirus A</a>, <a href=""/agents/442""> UK/G6</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
569,Rotavirus Human Rotavirus A Human Rotavirus G3P[6],Virus,561309,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/568""> Human Rotavirus A</a>, <a href=""/agents/569""> Human Rotavirus G3P[6]</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
556,Rotavirus Human rotavirus P[14],Virus,10912,1,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/556""> Human rotavirus P[14]</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
557,Rotavirus Human rotavirus P[14] HAL1166,Virus,10912,2,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/556""> Human rotavirus P[14]</a>, <a href=""/agents/557""> HAL1166</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
558,Rotavirus Simian rotavirus A,Virus,444184,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/558""> Simian rotavirus A</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
441,Rotavirus Simian rotavirus A SA11,Virus,10923,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/558""> Simian rotavirus A</a>, <a href=""/agents/441""> SA11</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/38"">Nonenveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/39"">Icosahedral</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=76394"" target=""_new"">76394</a></p>]"
560,Rotavirus Unclassified Rotavirus A RRV,Virus,10969,0,"[<a href=""/agents/439""> Rotavirus</a>, <a href=""/agents/567""> Unclassified Rotavirus A</a>, <a href=""/agents/560""> RRV</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/47"">III - dsRNA viruses</a> </p>]","
            -
		    ",,,
445,Saccharomyces cerevisiae ATCC 18824,Fungus,4932,0,"[<a href=""/agents/443""> Saccharomyces</a>, <a href=""/agents/444""> cerevisiae</a>, <a href=""/agents/445""> ATCC 18824</a>]",,"
            YEASX
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=2510"" target=""_new"">2510</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2511"" target=""_new"">2511</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2512"" target=""_new"">2512</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2513"" target=""_new"">2513</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2514"" target=""_new"">2514</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2515"" target=""_new"">2515</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2516"" target=""_new"">2516</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2517"" target=""_new"">2517</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2518"" target=""_new"">2518</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2519"" target=""_new"">2519</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2521"" target=""_new"">2521</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2522"" target=""_new"">2522</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2525"" target=""_new"">2525</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2526"" target=""_new"">2526</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2527"" target=""_new"">2527</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2528"" target=""_new"">2528</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2529"" target=""_new"">2529</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2532"" target=""_new"">2532</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2533"" target=""_new"">2533</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2534"" target=""_new"">2534</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2535"" target=""_new"">2535</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2539"" target=""_new"">2539</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2540"" target=""_new"">2540</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2541"" target=""_new"">2541</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2542"" target=""_new"">2542</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=2687"" target=""_new"">2687</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4142"" target=""_new"">4142</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4144"" target=""_new"">4144</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4145"" target=""_new"">4145</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4146"" target=""_new"">4146</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4168"" target=""_new"">4168</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4202"" target=""_new"">4202</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4227"" target=""_new"">4227</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4228"" target=""_new"">4228</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4230"" target=""_new"">4230</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4237"" target=""_new"">4237</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=4239"" target=""_new"">4239</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=6743"" target=""_new"">6743</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=6744"" target=""_new"">6744</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=6745"" target=""_new"">6745</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=18481"" target=""_new"">18481</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=19318"" target=""_new"">19318</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=19421"" target=""_new"">19421</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=34234"" target=""_new"">34234</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=34253"" target=""_new"">34253</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=47110"" target=""_new"">47110</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=76101"" target=""_new"">76101</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=93757"" target=""_new"">93757</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=94415"" target=""_new"">94415</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=101056"" target=""_new"">101056</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=107484"" target=""_new"">107484</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=109103"" target=""_new"">109103</a></p>, <p> <a href=""https://gold.jgi.doe.gov/organisms?id=109107"" target=""_new"">109107</a></p>]"
446,Saccharomyces cerevisiae HFH 21,Fungus,4932,1,"[<a href=""/agents/443""> Saccharomyces</a>, <a href=""/agents/444""> cerevisiae</a>, <a href=""/agents/446""> HFH 21</a>]",,"
            YEASX
		    ",,,
448,Salmonella sp.,Bacterium,599,0,"[<a href=""/agents/447""> Salmonella</a>, <a href=""/agents/448""> sp.</a>]",,"
            SALSP
		    ",,,
449,Salmonella sp. N/S,Bacterium,599,1,"[<a href=""/agents/447""> Salmonella</a>, <a href=""/agents/448""> sp.</a>, <a href=""/agents/449""> N/S</a>]",,"
            -
		    ",,,
451,Salmonella typhimurium N/S,Bacterium,90371,1,"[<a href=""/agents/447""> Salmonella</a>, <a href=""/agents/450""> typhimurium</a>, <a href=""/agents/451""> N/S</a>]",,"
            -
		    ",,,
452,Salmonella typhimurium N/S,Bacterium,90371,1,"[<a href=""/agents/447""> Salmonella</a>, <a href=""/agents/450""> typhimurium</a>, <a href=""/agents/452""> N/S</a>]",,"
            -
		    ",,,
454,Salmonella typhimurium N/S Heat-labile enterotoxin,Toxin,90371,2,"[<a href=""/agents/447""> Salmonella</a>, <a href=""/agents/450""> typhimurium</a>, <a href=""/agents/453""> N/S</a>, <a href=""/agents/454""> Heat-labile enterotoxin</a>]",,"
            -
		    ",,,
460,Serratia marcescens N/S,Bacterium,615,1,"[<a href=""/agents/458""> Serratia</a>, <a href=""/agents/459""> marcescens</a>, <a href=""/agents/460""> N/S</a>]",,"
            -
		    ",,,
461,Shiga toxin,Toxin,,0,"[<a href=""/agents/461""> Shiga toxin</a>]",,"
            -
		    ",,,
